"Hradec","http://ruian.linked.opendata.cz/resource/casti-obci/124184","http://ruian.linked.opendata.cz/resource/obce/536326"
"Podolí","http://ruian.linked.opendata.cz/resource/casti-obci/124192","http://ruian.linked.opendata.cz/resource/obce/536326"
"Olšina","http://ruian.linked.opendata.cz/resource/casti-obci/14044","http://ruian.linked.opendata.cz/resource/obce/536326"
"Veselá","http://ruian.linked.opendata.cz/resource/casti-obci/180505","http://ruian.linked.opendata.cz/resource/obce/536326"
"Dneboh","http://ruian.linked.opendata.cz/resource/casti-obci/26760","http://ruian.linked.opendata.cz/resource/obce/536326"
"Mnichovo Hradiště","http://ruian.linked.opendata.cz/resource/casti-obci/402770","http://ruian.linked.opendata.cz/resource/obce/536326"
"Sychrov","http://ruian.linked.opendata.cz/resource/casti-obci/402788","http://ruian.linked.opendata.cz/resource/obce/536326"
"Kruhy","http://ruian.linked.opendata.cz/resource/casti-obci/414913","http://ruian.linked.opendata.cz/resource/obce/536326"
"Dobrá Voda","http://ruian.linked.opendata.cz/resource/casti-obci/8281","http://ruian.linked.opendata.cz/resource/obce/536326"
"Lhotice","http://ruian.linked.opendata.cz/resource/casti-obci/8290","http://ruian.linked.opendata.cz/resource/obce/536326"
"Hoškovice","http://ruian.linked.opendata.cz/resource/casti-obci/97560","http://ruian.linked.opendata.cz/resource/obce/536326"
"Tchořovice","http://ruian.linked.opendata.cz/resource/casti-obci/166979","http://ruian.linked.opendata.cz/resource/obce/536598"
"Nové Losiny","http://ruian.linked.opendata.cz/resource/casti-obci/106372","http://ruian.linked.opendata.cz/resource/obce/536521"
"Habartice","http://ruian.linked.opendata.cz/resource/casti-obci/60356","http://ruian.linked.opendata.cz/resource/obce/536521"
"Jindřichov","http://ruian.linked.opendata.cz/resource/casti-obci/60364","http://ruian.linked.opendata.cz/resource/obce/536521"
"Pusté Žibřidovice","http://ruian.linked.opendata.cz/resource/casti-obci/60399","http://ruian.linked.opendata.cz/resource/obce/536521"
"Černívsko","http://ruian.linked.opendata.cz/resource/casti-obci/175749","http://ruian.linked.opendata.cz/resource/obce/536890"
"Uzeničky","http://ruian.linked.opendata.cz/resource/casti-obci/175781","http://ruian.linked.opendata.cz/resource/obce/536890"
"Kloub","http://ruian.linked.opendata.cz/resource/casti-obci/76708","http://ruian.linked.opendata.cz/resource/obce/536911"
"Pohorovice","http://ruian.linked.opendata.cz/resource/casti-obci/76724","http://ruian.linked.opendata.cz/resource/obce/536911"
"Kalenice","http://ruian.linked.opendata.cz/resource/casti-obci/62154","http://ruian.linked.opendata.cz/resource/obce/536946"
"Dvory","http://ruian.linked.opendata.cz/resource/casti-obci/33901","http://ruian.linked.opendata.cz/resource/obce/537110"
"Veleliby","http://ruian.linked.opendata.cz/resource/casti-obci/33910","http://ruian.linked.opendata.cz/resource/obce/537110"
"Hradčany","http://ruian.linked.opendata.cz/resource/casti-obci/46621","http://ruian.linked.opendata.cz/resource/obce/537161"
"Dvory","http://ruian.linked.opendata.cz/resource/casti-obci/79511","http://ruian.linked.opendata.cz/resource/obce/537144"
"Žernovice","http://ruian.linked.opendata.cz/resource/casti-obci/101711","http://ruian.linked.opendata.cz/resource/obce/537209"
"Dubovice","http://ruian.linked.opendata.cz/resource/casti-obci/318086","http://ruian.linked.opendata.cz/resource/obce/537209"
"Hradištko","http://ruian.linked.opendata.cz/resource/casti-obci/47511","http://ruian.linked.opendata.cz/resource/obce/537179"
"Nouzov","http://ruian.linked.opendata.cz/resource/casti-obci/104922","http://ruian.linked.opendata.cz/resource/obce/537225"
"Břístev","http://ruian.linked.opendata.cz/resource/casti-obci/53066","http://ruian.linked.opendata.cz/resource/obce/537225"
"Chotěšice","http://ruian.linked.opendata.cz/resource/casti-obci/53074","http://ruian.linked.opendata.cz/resource/obce/537225"
"Malá Strana","http://ruian.linked.opendata.cz/resource/casti-obci/53082","http://ruian.linked.opendata.cz/resource/obce/537225"
"Nová Ves","http://ruian.linked.opendata.cz/resource/casti-obci/53091","http://ruian.linked.opendata.cz/resource/obce/537225"
"Lysá nad Labem","http://ruian.linked.opendata.cz/resource/casti-obci/402923","http://ruian.linked.opendata.cz/resource/obce/537454"
"Litol","http://ruian.linked.opendata.cz/resource/casti-obci/89559","http://ruian.linked.opendata.cz/resource/obce/537454"
"Dvorce","http://ruian.linked.opendata.cz/resource/casti-obci/89613","http://ruian.linked.opendata.cz/resource/obce/537454"
"Byšičky","http://ruian.linked.opendata.cz/resource/casti-obci/89648","http://ruian.linked.opendata.cz/resource/obce/537454"
"Písková Lhota","http://ruian.linked.opendata.cz/resource/casti-obci/120979","http://ruian.linked.opendata.cz/resource/obce/537659"
"Proseč","http://ruian.linked.opendata.cz/resource/casti-obci/133159","http://ruian.linked.opendata.cz/resource/obce/537829"
"Babice","http://ruian.linked.opendata.cz/resource/casti-obci/604","http://ruian.linked.opendata.cz/resource/obce/538043"
"Hájek","http://ruian.linked.opendata.cz/resource/casti-obci/36684","http://ruian.linked.opendata.cz/resource/obce/538159"
"Nová Víska","http://ruian.linked.opendata.cz/resource/casti-obci/36692","http://ruian.linked.opendata.cz/resource/obce/538159"
"Sedlčánky","http://ruian.linked.opendata.cz/resource/casti-obci/19216","http://ruian.linked.opendata.cz/resource/obce/538132"
"Císařská Kuchyně","http://ruian.linked.opendata.cz/resource/casti-obci/19224","http://ruian.linked.opendata.cz/resource/obce/538132"
"Záluží","http://ruian.linked.opendata.cz/resource/casti-obci/19232","http://ruian.linked.opendata.cz/resource/obce/538132"
"Čelákovice","http://ruian.linked.opendata.cz/resource/casti-obci/403041","http://ruian.linked.opendata.cz/resource/obce/538132"
"Dehtáry","http://ruian.linked.opendata.cz/resource/casti-obci/58483","http://ruian.linked.opendata.cz/resource/obce/538264"
"Jenštejn","http://ruian.linked.opendata.cz/resource/casti-obci/58491","http://ruian.linked.opendata.cz/resource/obce/538264"
"Nehvízdky","http://ruian.linked.opendata.cz/resource/casti-obci/102393","http://ruian.linked.opendata.cz/resource/obce/538540"
"Nehvizdy","http://ruian.linked.opendata.cz/resource/casti-obci/102407","http://ruian.linked.opendata.cz/resource/obce/538540"
"Ondřejov","http://ruian.linked.opendata.cz/resource/casti-obci/111279","http://ruian.linked.opendata.cz/resource/obce/538582"
"Turkovice","http://ruian.linked.opendata.cz/resource/casti-obci/111287","http://ruian.linked.opendata.cz/resource/obce/538582"
"Třemblat","http://ruian.linked.opendata.cz/resource/casti-obci/170615","http://ruian.linked.opendata.cz/resource/obce/538582"
"Struhařov","http://ruian.linked.opendata.cz/resource/casti-obci/157082","http://ruian.linked.opendata.cz/resource/obce/538825"
"Úvaly","http://ruian.linked.opendata.cz/resource/casti-obci/403113","http://ruian.linked.opendata.cz/resource/obce/538957"
"Sekerské Chalupy","http://ruian.linked.opendata.cz/resource/casti-obci/153982","http://ruian.linked.opendata.cz/resource/obce/539112"
"Stará Voda","http://ruian.linked.opendata.cz/resource/casti-obci/153991","http://ruian.linked.opendata.cz/resource/obce/539112"
"Vysoká","http://ruian.linked.opendata.cz/resource/casti-obci/154016","http://ruian.linked.opendata.cz/resource/obce/539112"
"Jeneč","http://ruian.linked.opendata.cz/resource/casti-obci/58262","http://ruian.linked.opendata.cz/resource/obce/539317"
"Ovesné Kladruby","http://ruian.linked.opendata.cz/resource/casti-obci/117137","http://ruian.linked.opendata.cz/resource/obce/539473"
"Okrouhlo","http://ruian.linked.opendata.cz/resource/casti-obci/109711","http://ruian.linked.opendata.cz/resource/obce/539511"
"Zahořany","http://ruian.linked.opendata.cz/resource/casti-obci/109720","http://ruian.linked.opendata.cz/resource/obce/539511"
"Všenory","http://ruian.linked.opendata.cz/resource/casti-obci/187275","http://ruian.linked.opendata.cz/resource/obce/539856"
"Orlov","http://ruian.linked.opendata.cz/resource/casti-obci/112275","http://ruian.linked.opendata.cz/resource/obce/539911"
"Brod","http://ruian.linked.opendata.cz/resource/casti-obci/12637","http://ruian.linked.opendata.cz/resource/obce/539911"
"Žežice","http://ruian.linked.opendata.cz/resource/casti-obci/196681","http://ruian.linked.opendata.cz/resource/obce/539911"
"Bytíz","http://ruian.linked.opendata.cz/resource/casti-obci/33359","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram I","http://ruian.linked.opendata.cz/resource/casti-obci/403229","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram II","http://ruian.linked.opendata.cz/resource/casti-obci/403237","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram III","http://ruian.linked.opendata.cz/resource/casti-obci/403245","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram IV","http://ruian.linked.opendata.cz/resource/casti-obci/403253","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram V-Zdaboř","http://ruian.linked.opendata.cz/resource/casti-obci/403261","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram VI-Březové Hory","http://ruian.linked.opendata.cz/resource/casti-obci/403270","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram VII","http://ruian.linked.opendata.cz/resource/casti-obci/403288","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram VIII","http://ruian.linked.opendata.cz/resource/casti-obci/403296","http://ruian.linked.opendata.cz/resource/obce/539911"
"Příbram IX","http://ruian.linked.opendata.cz/resource/casti-obci/403300","http://ruian.linked.opendata.cz/resource/obce/539911"
"Zavržice","http://ruian.linked.opendata.cz/resource/casti-obci/62707","http://ruian.linked.opendata.cz/resource/obce/539911"
"Jerusalem","http://ruian.linked.opendata.cz/resource/casti-obci/69060","http://ruian.linked.opendata.cz/resource/obce/539911"
"Jesenice","http://ruian.linked.opendata.cz/resource/casti-obci/69078","http://ruian.linked.opendata.cz/resource/obce/539911"
"Kozičín","http://ruian.linked.opendata.cz/resource/casti-obci/71579","http://ruian.linked.opendata.cz/resource/obce/539911"
"Lazec","http://ruian.linked.opendata.cz/resource/casti-obci/71587","http://ruian.linked.opendata.cz/resource/obce/539911"
"Životice","http://ruian.linked.opendata.cz/resource/casti-obci/197360","http://ruian.linked.opendata.cz/resource/obce/540137"
"Horní Líšnice","http://ruian.linked.opendata.cz/resource/casti-obci/103535","http://ruian.linked.opendata.cz/resource/obce/540129"
"Nepřejov","http://ruian.linked.opendata.cz/resource/casti-obci/103543","http://ruian.linked.opendata.cz/resource/obce/540129"
"Dolní Hbity","http://ruian.linked.opendata.cz/resource/casti-obci/29050","http://ruian.linked.opendata.cz/resource/obce/540129"
"Kaliště","http://ruian.linked.opendata.cz/resource/casti-obci/403369","http://ruian.linked.opendata.cz/resource/obce/540129"
"Jelence","http://ruian.linked.opendata.cz/resource/casti-obci/58211","http://ruian.linked.opendata.cz/resource/obce/540129"
"Káciň","http://ruian.linked.opendata.cz/resource/casti-obci/61611","http://ruian.linked.opendata.cz/resource/obce/540129"
"Luhy","http://ruian.linked.opendata.cz/resource/casti-obci/88609","http://ruian.linked.opendata.cz/resource/obce/540129"
"Třtí","http://ruian.linked.opendata.cz/resource/casti-obci/88617","http://ruian.linked.opendata.cz/resource/obce/540129"
"Lukavice","http://ruian.linked.opendata.cz/resource/casti-obci/88871","http://ruian.linked.opendata.cz/resource/obce/540234"
"Slavoňov","http://ruian.linked.opendata.cz/resource/casti-obci/88889","http://ruian.linked.opendata.cz/resource/obce/540234"
"Vlachov","http://ruian.linked.opendata.cz/resource/casti-obci/88897","http://ruian.linked.opendata.cz/resource/obce/540234"
"Chraštice","http://ruian.linked.opendata.cz/resource/casti-obci/54071","http://ruian.linked.opendata.cz/resource/obce/540358"
"Chraštičky","http://ruian.linked.opendata.cz/resource/casti-obci/54089","http://ruian.linked.opendata.cz/resource/obce/540358"
"Nový Malín","http://ruian.linked.opendata.cz/resource/casti-obci/107816","http://ruian.linked.opendata.cz/resource/obce/540501"
"Plechy","http://ruian.linked.opendata.cz/resource/casti-obci/30210","http://ruian.linked.opendata.cz/resource/obce/540501"
"Mladoňov","http://ruian.linked.opendata.cz/resource/casti-obci/97012","http://ruian.linked.opendata.cz/resource/obce/540501"
"Křešín","http://ruian.linked.opendata.cz/resource/casti-obci/76104","http://ruian.linked.opendata.cz/resource/obce/540587"
"Líšina","http://ruian.linked.opendata.cz/resource/casti-obci/84999","http://ruian.linked.opendata.cz/resource/obce/540617"
"Mokrouše","http://ruian.linked.opendata.cz/resource/casti-obci/172090","http://ruian.linked.opendata.cz/resource/obce/540641"
"Podmoky","http://ruian.linked.opendata.cz/resource/casti-obci/124095","http://ruian.linked.opendata.cz/resource/obce/540552"
"Hostovnice","http://ruian.linked.opendata.cz/resource/casti-obci/73512","http://ruian.linked.opendata.cz/resource/obce/540552"
"Krásná Hora nad Vltavou","http://ruian.linked.opendata.cz/resource/casti-obci/73521","http://ruian.linked.opendata.cz/resource/obce/540552"
"Plešiště","http://ruian.linked.opendata.cz/resource/casti-obci/73539","http://ruian.linked.opendata.cz/resource/obce/540552"
"Švastalova Lhota","http://ruian.linked.opendata.cz/resource/casti-obci/73547","http://ruian.linked.opendata.cz/resource/obce/540552"
"Tisovnice","http://ruian.linked.opendata.cz/resource/casti-obci/73555","http://ruian.linked.opendata.cz/resource/obce/540552"
"Vletice","http://ruian.linked.opendata.cz/resource/casti-obci/73563","http://ruian.linked.opendata.cz/resource/obce/540552"
"Zhoř","http://ruian.linked.opendata.cz/resource/casti-obci/73571","http://ruian.linked.opendata.cz/resource/obce/540552"
"Krašovice","http://ruian.linked.opendata.cz/resource/casti-obci/74080","http://ruian.linked.opendata.cz/resource/obce/540552"
"Mokřice","http://ruian.linked.opendata.cz/resource/casti-obci/74098","http://ruian.linked.opendata.cz/resource/obce/540552"
"Vrbice","http://ruian.linked.opendata.cz/resource/casti-obci/74101","http://ruian.linked.opendata.cz/resource/obce/540552"
"Grygov","http://ruian.linked.opendata.cz/resource/casti-obci/36269","http://ruian.linked.opendata.cz/resource/obce/501841"
"Mariánské Údolí","http://ruian.linked.opendata.cz/resource/casti-obci/100137","http://ruian.linked.opendata.cz/resource/obce/502146"
"Posluchov","http://ruian.linked.opendata.cz/resource/casti-obci/126101","http://ruian.linked.opendata.cz/resource/obce/502146"
"Hlubočky","http://ruian.linked.opendata.cz/resource/casti-obci/39527","http://ruian.linked.opendata.cz/resource/obce/502146"
"Hrubá Voda","http://ruian.linked.opendata.cz/resource/casti-obci/48593","http://ruian.linked.opendata.cz/resource/obce/502146"
"Haukovice","http://ruian.linked.opendata.cz/resource/casti-obci/173738","http://ruian.linked.opendata.cz/resource/obce/505501"
"Rybníček","http://ruian.linked.opendata.cz/resource/casti-obci/173746","http://ruian.linked.opendata.cz/resource/obce/505501"
"Újezd","http://ruian.linked.opendata.cz/resource/casti-obci/173754","http://ruian.linked.opendata.cz/resource/obce/505501"
"Dvořisko","http://ruian.linked.opendata.cz/resource/casti-obci/74217","http://ruian.linked.opendata.cz/resource/obce/507580"
"Kouty","http://ruian.linked.opendata.cz/resource/casti-obci/74225","http://ruian.linked.opendata.cz/resource/obce/507580"
"Kravaře","http://ruian.linked.opendata.cz/resource/casti-obci/74233","http://ruian.linked.opendata.cz/resource/obce/507580"
"Roseč","http://ruian.linked.opendata.cz/resource/casti-obci/141186","http://ruian.linked.opendata.cz/resource/obce/508004"
"Mokré Lazce","http://ruian.linked.opendata.cz/resource/casti-obci/98230","http://ruian.linked.opendata.cz/resource/obce/508373"
"Lužnice","http://ruian.linked.opendata.cz/resource/casti-obci/89451","http://ruian.linked.opendata.cz/resource/obce/508501"
"Červený Hrádek","http://ruian.linked.opendata.cz/resource/casti-obci/21067","http://ruian.linked.opendata.cz/resource/obce/509116"
"Beňov","http://ruian.linked.opendata.cz/resource/casti-obci/2607","http://ruian.linked.opendata.cz/resource/obce/512281"
"Prusy","http://ruian.linked.opendata.cz/resource/casti-obci/2615","http://ruian.linked.opendata.cz/resource/obce/512281"
"Metylovice","http://ruian.linked.opendata.cz/resource/casti-obci/93548","http://ruian.linked.opendata.cz/resource/obce/512184"
"Lhota","http://ruian.linked.opendata.cz/resource/casti-obci/80926","http://ruian.linked.opendata.cz/resource/obce/513041"
"Hobšovice","http://ruian.linked.opendata.cz/resource/casti-obci/40207","http://ruian.linked.opendata.cz/resource/obce/513075"
"Skůry","http://ruian.linked.opendata.cz/resource/casti-obci/40223","http://ruian.linked.opendata.cz/resource/obce/513075"
"Skoky","http://ruian.linked.opendata.cz/resource/casti-obci/153486","http://ruian.linked.opendata.cz/resource/obce/513199"
"Staměřice","http://ruian.linked.opendata.cz/resource/casti-obci/153494","http://ruian.linked.opendata.cz/resource/obce/513199"
"Dolní Újezd","http://ruian.linked.opendata.cz/resource/casti-obci/30325","http://ruian.linked.opendata.cz/resource/obce/513199"
"Roubanina","http://ruian.linked.opendata.cz/resource/casti-obci/25798","http://ruian.linked.opendata.cz/resource/obce/513709"
"Lipová","http://ruian.linked.opendata.cz/resource/casti-obci/84638","http://ruian.linked.opendata.cz/resource/obce/514772"
"Sobíšky","http://ruian.linked.opendata.cz/resource/casti-obci/152021","http://ruian.linked.opendata.cz/resource/obce/517836"
"Střítež nad Ludinou","http://ruian.linked.opendata.cz/resource/casti-obci/157961","http://ruian.linked.opendata.cz/resource/obce/517909"
"Bohutín","http://ruian.linked.opendata.cz/resource/casti-obci/6718","http://ruian.linked.opendata.cz/resource/obce/525979"
"Branná","http://ruian.linked.opendata.cz/resource/casti-obci/9440","http://ruian.linked.opendata.cz/resource/obce/526169"
"Čejkovice","http://ruian.linked.opendata.cz/resource/casti-obci/192015","http://ruian.linked.opendata.cz/resource/obce/529524"
"Červený Újezd","http://ruian.linked.opendata.cz/resource/casti-obci/21156","http://ruian.linked.opendata.cz/resource/obce/529532"
"Horní Borek","http://ruian.linked.opendata.cz/resource/casti-obci/21164","http://ruian.linked.opendata.cz/resource/obce/529532"
"Nové Dvory","http://ruian.linked.opendata.cz/resource/casti-obci/21172","http://ruian.linked.opendata.cz/resource/obce/529532"
"Styrov","http://ruian.linked.opendata.cz/resource/casti-obci/21181","http://ruian.linked.opendata.cz/resource/obce/529532"
"Třetužel","http://ruian.linked.opendata.cz/resource/casti-obci/21199","http://ruian.linked.opendata.cz/resource/obce/529532"
"Milhostice","http://ruian.linked.opendata.cz/resource/casti-obci/401013","http://ruian.linked.opendata.cz/resource/obce/529532"
"Dobříkovice","http://ruian.linked.opendata.cz/resource/casti-obci/101427","http://ruian.linked.opendata.cz/resource/obce/529486"
"Nakvasovice","http://ruian.linked.opendata.cz/resource/casti-obci/101435","http://ruian.linked.opendata.cz/resource/obce/529486"
"Palčice","http://ruian.linked.opendata.cz/resource/casti-obci/101443","http://ruian.linked.opendata.cz/resource/obce/529486"
"Zhoř","http://ruian.linked.opendata.cz/resource/casti-obci/101451","http://ruian.linked.opendata.cz/resource/obce/529486"
"Otročice","http://ruian.linked.opendata.cz/resource/casti-obci/116637","http://ruian.linked.opendata.cz/resource/obce/529486"
"Čechtice","http://ruian.linked.opendata.cz/resource/casti-obci/18881","http://ruian.linked.opendata.cz/resource/obce/529486"
"Nové Práchňany","http://ruian.linked.opendata.cz/resource/casti-obci/18899","http://ruian.linked.opendata.cz/resource/obce/529486"
"Sudislavice","http://ruian.linked.opendata.cz/resource/casti-obci/18902","http://ruian.linked.opendata.cz/resource/obce/529486"
"Černičí","http://ruian.linked.opendata.cz/resource/casti-obci/20168","http://ruian.linked.opendata.cz/resource/obce/529486"
"Malá Paseka","http://ruian.linked.opendata.cz/resource/casti-obci/20176","http://ruian.linked.opendata.cz/resource/obce/529486"
"Růžkovy Lhotice","http://ruian.linked.opendata.cz/resource/casti-obci/20184","http://ruian.linked.opendata.cz/resource/obce/529486"
"Staré Práchňany","http://ruian.linked.opendata.cz/resource/casti-obci/400998","http://ruian.linked.opendata.cz/resource/obce/529486"
"Krčmy","http://ruian.linked.opendata.cz/resource/casti-obci/401005","http://ruian.linked.opendata.cz/resource/obce/529486"
"Jeníkov","http://ruian.linked.opendata.cz/resource/casti-obci/58319","http://ruian.linked.opendata.cz/resource/obce/529486"
"Tupadly","http://ruian.linked.opendata.cz/resource/casti-obci/196339","http://ruian.linked.opendata.cz/resource/obce/529583"
"Dolní Rokytá","http://ruian.linked.opendata.cz/resource/casti-obci/140848","http://ruian.linked.opendata.cz/resource/obce/529605"
"Horní Rokytá","http://ruian.linked.opendata.cz/resource/casti-obci/140856","http://ruian.linked.opendata.cz/resource/obce/529605"
"Hůrky","http://ruian.linked.opendata.cz/resource/casti-obci/178349","http://ruian.linked.opendata.cz/resource/obce/529699"
"Velká Chmelištná","http://ruian.linked.opendata.cz/resource/casti-obci/178357","http://ruian.linked.opendata.cz/resource/obce/529699"
"Žďár","http://ruian.linked.opendata.cz/resource/casti-obci/105341","http://ruian.linked.opendata.cz/resource/obce/529761"
"Malá Rosička","http://ruian.linked.opendata.cz/resource/casti-obci/105350","http://ruian.linked.opendata.cz/resource/obce/529761"
"Chotýšany","http://ruian.linked.opendata.cz/resource/casti-obci/53554","http://ruian.linked.opendata.cz/resource/obce/529818"
"Křemení","http://ruian.linked.opendata.cz/resource/casti-obci/53562","http://ruian.linked.opendata.cz/resource/obce/529818"
"Městečko","http://ruian.linked.opendata.cz/resource/casti-obci/53571","http://ruian.linked.opendata.cz/resource/obce/529818"
"Pařezí","http://ruian.linked.opendata.cz/resource/casti-obci/53589","http://ruian.linked.opendata.cz/resource/obce/529818"
"Vrbice","http://ruian.linked.opendata.cz/resource/casti-obci/176117","http://ruian.linked.opendata.cz/resource/obce/529915"
"Chlum","http://ruian.linked.opendata.cz/resource/casti-obci/51497","http://ruian.linked.opendata.cz/resource/obce/529982"
"Katov","http://ruian.linked.opendata.cz/resource/casti-obci/15431","http://ruian.linked.opendata.cz/resource/obce/530042"
"Chvojínek","http://ruian.linked.opendata.cz/resource/casti-obci/103870","http://ruian.linked.opendata.cz/resource/obce/530310"
"Neštětice","http://ruian.linked.opendata.cz/resource/casti-obci/103888","http://ruian.linked.opendata.cz/resource/obce/530310"
"Dubovka","http://ruian.linked.opendata.cz/resource/casti-obci/104272","http://ruian.linked.opendata.cz/resource/obce/530310"
"Neveklov","http://ruian.linked.opendata.cz/resource/casti-obci/104281","http://ruian.linked.opendata.cz/resource/obce/530310"
"Tloskov","http://ruian.linked.opendata.cz/resource/casti-obci/104299","http://ruian.linked.opendata.cz/resource/obce/530310"
"Přibyšice","http://ruian.linked.opendata.cz/resource/casti-obci/135810","http://ruian.linked.opendata.cz/resource/obce/530310"
"Hůrka Kapinos","http://ruian.linked.opendata.cz/resource/casti-obci/189618","http://ruian.linked.opendata.cz/resource/obce/530310"
"Spolí","http://ruian.linked.opendata.cz/resource/casti-obci/189626","http://ruian.linked.opendata.cz/resource/obce/530310"
"Zádolí","http://ruian.linked.opendata.cz/resource/casti-obci/189642","http://ruian.linked.opendata.cz/resource/obce/530310"
"Bělice","http://ruian.linked.opendata.cz/resource/casti-obci/1953","http://ruian.linked.opendata.cz/resource/obce/530310"
"Dalešice","http://ruian.linked.opendata.cz/resource/casti-obci/24511","http://ruian.linked.opendata.cz/resource/obce/530310"
"Doloplazy","http://ruian.linked.opendata.cz/resource/casti-obci/401315","http://ruian.linked.opendata.cz/resource/obce/530310"
"Kožlí","http://ruian.linked.opendata.cz/resource/casti-obci/401323","http://ruian.linked.opendata.cz/resource/obce/530310"
"Zárybnice","http://ruian.linked.opendata.cz/resource/casti-obci/401340","http://ruian.linked.opendata.cz/resource/obce/530310"
"Blažim","http://ruian.linked.opendata.cz/resource/casti-obci/5533","http://ruian.linked.opendata.cz/resource/obce/530310"
"Jablonná","http://ruian.linked.opendata.cz/resource/casti-obci/56154","http://ruian.linked.opendata.cz/resource/obce/530310"
"Nebřich","http://ruian.linked.opendata.cz/resource/casti-obci/56162","http://ruian.linked.opendata.cz/resource/obce/530310"
"Borovka","http://ruian.linked.opendata.cz/resource/casti-obci/97322","http://ruian.linked.opendata.cz/resource/obce/530310"
"Lipka","http://ruian.linked.opendata.cz/resource/casti-obci/97331","http://ruian.linked.opendata.cz/resource/obce/530310"
"Mlékovice","http://ruian.linked.opendata.cz/resource/casti-obci/97349","http://ruian.linked.opendata.cz/resource/obce/530310"
"Ouštice","http://ruian.linked.opendata.cz/resource/casti-obci/97357","http://ruian.linked.opendata.cz/resource/obce/530310"
"Radslavice","http://ruian.linked.opendata.cz/resource/casti-obci/97365","http://ruian.linked.opendata.cz/resource/obce/530310"
"Janská","http://ruian.linked.opendata.cz/resource/casti-obci/57207","http://ruian.linked.opendata.cz/resource/obce/530395"
"Kochnov","http://ruian.linked.opendata.cz/resource/casti-obci/109843","http://ruian.linked.opendata.cz/resource/obce/530344"
"Křešice","http://ruian.linked.opendata.cz/resource/casti-obci/109851","http://ruian.linked.opendata.cz/resource/obce/530344"
"Olbramovice Městečko","http://ruian.linked.opendata.cz/resource/casti-obci/109860","http://ruian.linked.opendata.cz/resource/obce/530344"
"Olbramovice Ves","http://ruian.linked.opendata.cz/resource/casti-obci/109878","http://ruian.linked.opendata.cz/resource/obce/530344"
"Radotín","http://ruian.linked.opendata.cz/resource/casti-obci/109886","http://ruian.linked.opendata.cz/resource/obce/530344"
"Semtín","http://ruian.linked.opendata.cz/resource/casti-obci/109894","http://ruian.linked.opendata.cz/resource/obce/530344"
"Slavkov","http://ruian.linked.opendata.cz/resource/casti-obci/109908","http://ruian.linked.opendata.cz/resource/obce/530344"
"Veselka","http://ruian.linked.opendata.cz/resource/casti-obci/109916","http://ruian.linked.opendata.cz/resource/obce/530344"
"Zahradnice","http://ruian.linked.opendata.cz/resource/casti-obci/109924","http://ruian.linked.opendata.cz/resource/obce/530344"
"Tomice II","http://ruian.linked.opendata.cz/resource/casti-obci/167738","http://ruian.linked.opendata.cz/resource/obce/530344"
"Semtínek","http://ruian.linked.opendata.cz/resource/casti-obci/198242","http://ruian.linked.opendata.cz/resource/obce/530344"
"Babice","http://ruian.linked.opendata.cz/resource/casti-obci/401358","http://ruian.linked.opendata.cz/resource/obce/530344"
"Mokřany","http://ruian.linked.opendata.cz/resource/casti-obci/401366","http://ruian.linked.opendata.cz/resource/obce/530344"
"Podolí","http://ruian.linked.opendata.cz/resource/casti-obci/401374","http://ruian.linked.opendata.cz/resource/obce/530344"
"Dvůr Semtín","http://ruian.linked.opendata.cz/resource/casti-obci/401382","http://ruian.linked.opendata.cz/resource/obce/530344"
"Dlouhý Most","http://ruian.linked.opendata.cz/resource/casti-obci/26662","http://ruian.linked.opendata.cz/resource/obce/530468"
"Lipiny u Radošovic","http://ruian.linked.opendata.cz/resource/casti-obci/138525","http://ruian.linked.opendata.cz/resource/obce/530531"
"Onšovice","http://ruian.linked.opendata.cz/resource/casti-obci/138533","http://ruian.linked.opendata.cz/resource/obce/530531"
"Radošovice","http://ruian.linked.opendata.cz/resource/casti-obci/138541","http://ruian.linked.opendata.cz/resource/obce/530531"
"Kozly","http://ruian.linked.opendata.cz/resource/casti-obci/71820","http://ruian.linked.opendata.cz/resource/obce/530557"
"Starkoč","http://ruian.linked.opendata.cz/resource/casti-obci/4111","http://ruian.linked.opendata.cz/resource/obce/530875"
"Sedmpány","http://ruian.linked.opendata.cz/resource/casti-obci/147095","http://ruian.linked.opendata.cz/resource/obce/530816"
"Střechov nad Sázavou","http://ruian.linked.opendata.cz/resource/casti-obci/157414","http://ruian.linked.opendata.cz/resource/obce/530816"
"Štěpánovská Lhota","http://ruian.linked.opendata.cz/resource/casti-obci/168246","http://ruian.linked.opendata.cz/resource/obce/530816"
"Trhový Štěpánov","http://ruian.linked.opendata.cz/resource/casti-obci/168254","http://ruian.linked.opendata.cz/resource/obce/530816"
"Dalkovice","http://ruian.linked.opendata.cz/resource/casti-obci/24546","http://ruian.linked.opendata.cz/resource/obce/530816"
